,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_WORK_PHONE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START
149267,0,1,121500,179865,11133,148500,0.020246,-10259,-1473,-4876,-2922,0,3,11
149268,0,1,81000,675000,32602.5,675000,0.01452,-8752,-951,-3281,-828,0,2,14
149269,0,0,108000,852088.5,33921,688500,0.072508,-16026,-3439,-7692,-2785,0,1,12
149270,0,0,90000,679500,28917,679500,0.018209,-22450,365243,-10563,-4422,0,3,11
149271,0,0,67500,640080,24259.5,450000,0.02461,-15877,-7832,-7826,-4871,0,2,11
149272,0,0,315000,239850,25830,225000,0.04622,-10090,-558,-4307,-2581,1,1,10
149273,0,1,112500,687600,18265.5,450000,0.020246,-16101,-1129,-1384,-4536,0,3,9
149274,0,0,112500,675000,69295.5,675000,0.030755,-17127,-2231,-987,-658,1,2,16
149275,0,0,90000,288873,10890,238500,0.008625,-20289,365243,-6986,-3290,0,2,18
149276,0,1,360000,701730,70956,675000,0.010006,-14209,-3763,-8246,-4500,0,2,9
149278,0,0,175500,299772,23814,247500,0.025164,-15903,-8967,-2241,-5201,0,2,9
149279,0,0,292500,1113840,44302.5,900000,0.035792,-22558,365243,-4048,-4038,0,2,15
149280,0,0,225000,781920,28215,675000,0.002506,-18901,-1317,-4425,-2456,0,2,1
149281,0,0,55350,1078200,31653,900000,0.020246,-23514,365243,-561,-4183,0,3,13
149282,0,1,112500,180000,9000,180000,0.0105,-10208,-1522,-1671,-622,1,3,11
149284,0,0,540000,900000,45000,900000,0.035792,-23574,-4518,-7127,-2867,0,2,14
149285,0,0,315000,755190,36328.5,675000,0.007274,-13902,-1703,-5383,-5403,1,2,9
149286,0,0,81000,163201.5,12816,148500,0.016612,-9365,-174,-1876,-2026,1,2,10
149287,0,0,157500,180000,9000,180000,0.003069,-18086,-2229,-2583,-1626,0,3,14
149288,0,0,171000,337500,16875,337500,0.010556,-16468,-3602,-2499,-25,1,3,12
149290,1,0,135000,180000,9000,180000,0.006852,-17311,-274,-3101,-841,0,3,10
149291,0,0,315000,1006920,42790.5,900000,0.030755,-18974,-9008,-8798,-2526,0,2,16
149292,0,0,202500,578979,25632,517500,0.010966,-23010,365243,-13990,-4709,0,2,12
149293,0,0,157500,625536,22599,540000,0.030755,-18684,-813,-3475,-2224,0,2,9
149294,0,0,171000,562981.5,26217,486000,0.008019,-21398,365243,-2641,-2621,0,2,10
149295,0,0,180000,265869,19345.5,225000,0.010276,-12569,-910,-64,-436,0,2,15
149296,1,0,112500,414792,28057.5,315000,0.003813,-9430,-1713,-9430,-492,0,2,10
149297,0,0,337500,1467612,56029.5,1350000,0.04622,-21213,-727,-13030,-4651,0,1,10
149298,0,0,225000,732915,79065,675000,0.072508,-12380,-1188,-4902,-16,0,1,12
149299,0,1,157500,679500,26946,679500,0.072508,-14599,-3350,-8592,-5025,0,1,14
149300,1,1,135000,199080,13090.5,157500,0.005084,-10849,-239,-1388,-3291,0,2,19
149301,0,0,89100,159093,8757,159093,0.030755,-15484,365243,-8021,-4046,0,2,14
149302,0,0,315000,1006920,51543,900000,0.007114,-20390,-708,-10226,-2663,1,2,10
149303,0,0,495000,315000,13473,315000,0.030755,-20372,365243,-13233,-3899,0,2,14
149304,0,3,292500,718749,70150.5,666000,0.006207,-14589,-2262,-807,-3464,1,2,17
149305,0,1,112500,942300,30528,675000,0.019101,-15024,-1733,-5292,-3872,0,2,10
149306,0,0,225000,620325,31801.5,535500,0.035792,-19223,-1321,-6235,-1519,0,2,14
149307,0,1,225000,568800,16429.5,450000,0.010006,-17441,-2086,-2942,-882,0,2,15
149308,0,0,202500,912802.5,38673,912802.5,0.04622,-21054,-3102,-9390,-4447,0,1,12
149309,0,0,292500,239850,23850,225000,0.010006,-24234,365243,-11176,-3795,0,2,8
149311,1,0,216000,849685.5,25888.5,733500,0.019101,-9755,-2992,-3258,-2421,0,2,13
149312,0,0,81000,1125000,33025.5,1125000,0.009549,-18601,-11701,-7523,-2139,0,2,11
149313,0,2,180000,558855,33408,477000,0.025164,-13433,-3620,-4214,-4912,0,2,14
149315,0,0,81000,545040,26640,450000,0.010966,-18075,-574,-9299,-1612,0,2,15
149316,0,0,108000,726588,51804,679500,0.00712,-20832,365243,-10361,-2142,0,2,7
149317,0,0,540000,528633,22527,472500,0.072508,-17646,-5528,-11731,-1188,0,1,16
149322,0,1,126000,229500,18261,229500,0.028663,-16379,-9695,-8698,-4750,0,2,12
149323,0,0,225000,783000,27868.5,783000,0.026392,-16912,-907,-9106,-451,0,2,17
149324,0,0,108000,167895,16605,157500,0.00733,-24518,365243,-8036,-4310,0,2,12
149325,0,0,270000,755190,38610,675000,0.008068,-9664,-817,-4442,-2332,1,3,10
149326,0,1,157500,540000,17419.5,540000,0.01452,-14734,-1743,-1249,-5029,0,2,10
149327,0,0,193500,906228,46399.5,810000,0.018634,-18991,-3003,-4714,-2501,0,2,9
149328,0,1,103500,691020,22419,495000,0.018029,-14106,-4287,-1709,-4801,0,3,12
149329,0,0,382500,521280,25209,450000,0.001276,-21625,365243,-2373,-2776,0,2,5
149330,0,0,157500,203760,24178.5,180000,0.00823,-17531,-2201,-5854,-1086,0,2,10
149331,0,0,180000,521280,26743.5,450000,0.022625,-23579,365243,-1225,-4061,0,2,16
149332,0,1,382500,1257430.5,40693.5,1098000,0.003541,-15574,-4426,-7428,-4012,0,1,12
149334,0,0,45000,284400,16456.5,225000,0.0228,-15859,-1278,-2985,-4799,1,2,10
149335,0,0,118350,549882,15889.5,459000,0.01885,-20485,365243,-11500,-4018,0,2,10
149336,0,0,121500,970380,28503,810000,0.020246,-21849,-690,-35,-26,0,3,11
149339,0,0,67500,337500,17361,337500,0.01885,-19349,365243,-9540,-2901,0,2,17
149340,0,1,90000,180000,9189,180000,0.010643,-13506,-1659,-1541,-4607,1,2,11
149343,1,2,117000,385164,21024,292500,0.020713,-10560,-1111,-1548,-1545,0,3,11
149344,0,0,157500,1288350,37669.5,1125000,0.00702,-15447,-2208,-5119,-3976,0,2,9
149345,0,1,157500,720000,48312,720000,0.014464,-14767,-646,-3085,-5077,1,2,6
149346,0,0,67500,328365,21114,297000,0.00496,-12732,-2087,-6819,-4162,0,2,14
149347,0,0,315000,253737,26775,229500,0.025164,-19754,-1883,-4970,-3190,0,2,10
149348,0,0,112500,592560,35937,450000,0.00712,-8284,-360,-8284,-973,0,2,14
149350,0,0,315000,1724688,59949,1575000,0.006852,-14652,-3650,-2286,-3026,1,3,17
149352,0,0,126000,808650,26086.5,675000,0.00963,-15363,-3236,-1090,-4646,0,2,13
149353,1,0,90000,1125000,33025.5,1125000,0.025164,-16095,-4706,-915,-4522,1,2,19
149355,0,0,90000,254700,14220,225000,0.025164,-21343,365243,-12565,-4829,0,2,13
149356,1,0,180000,298512,32278.5,270000,0.00963,-12709,-392,-8639,-3073,0,2,11
149357,0,0,126000,585000,17235,585000,0.035792,-19445,-2765,-2815,-2876,0,2,18
149358,0,0,234000,308965.5,8851.5,244435.5,0.018634,-16234,-1994,-2572,-4126,1,2,13
149359,0,2,81000,876019.5,39717,783000,0.00496,-9691,-1260,-2368,-2371,1,2,18
149361,0,0,216000,961146,28233,688500,0.018634,-22535,365243,-3492,-4063,0,2,10
149363,0,0,225000,675000,21906,675000,0.026392,-20036,-1667,-396,-3595,0,2,10
149364,0,0,144000,454500,17784,454500,0.006629,-20912,365243,-1083,-4238,0,2,7
149365,0,0,247500,755190,36459,675000,0.002042,-20125,-1939,-4600,-2460,0,3,13
149367,0,0,247500,508495.5,19498.5,454500,0.018634,-10577,-916,-1461,-2501,0,2,14
149368,0,0,180000,755190,29947.5,675000,0.04622,-22572,-5123,-8626,-1617,0,1,16
149369,0,1,351000,751842,38515.5,607500,0.010006,-9914,-1942,-821,-910,0,2,11
149370,1,0,180000,117162,12429,103500,0.014464,-19816,-1339,-13,-3042,0,2,3
149371,0,1,225000,450000,20979,450000,0.016612,-15191,-2901,-4977,-2183,1,2,18
149373,0,0,54000,197820,14197.5,180000,0.030755,-23409,365243,-12441,-4446,0,2,10
149374,0,0,112500,675000,28728,675000,0.015221,-16554,-4770,-6063,-93,0,2,10
149375,0,0,157500,375408,24120,297000,0.003813,-12115,-3299,-1971,-4536,0,2,5
149377,0,0,180000,1004791.5,56236.5,904500,0.018801,-23082,365243,-5228,-4487,0,2,7
149378,0,2,180000,1258650,53455.5,1125000,0.04622,-15158,-141,-5673,-4687,0,1,16
149379,0,0,225000,381528,24970.5,315000,0.008866,-14509,-1005,-2822,-3116,0,2,12
149380,0,0,112500,469152,20007,405000,0.019101,-19067,365243,-7651,-2624,0,2,10
149381,0,2,292500,1350000,43681.5,1350000,0.004849,-14023,-1127,-25,-1821,1,2,16
149382,0,0,157500,1078200,38200.5,900000,0.035792,-18106,-2488,-1277,-1655,1,2,10
149383,0,2,180000,326664,17851.5,234000,0.025164,-12699,-3629,-1352,-4510,0,2,12
149384,0,0,207000,808650,23305.5,675000,0.006671,-21222,365243,-10744,-4047,0,2,13
149385,0,2,135000,679500,28786.5,679500,0.02461,-11338,-247,-3654,-3980,1,2,12
149386,0,0,112500,408780,26253,337500,0.008019,-22145,365243,-7706,-4874,0,2,12
149387,0,0,382500,1035832.5,30415.5,904500,0.04622,-9951,-1942,-699,-2639,0,1,16
149389,0,2,135000,497520,39438,450000,0.008068,-10222,-2087,-953,-846,1,3,10
149390,0,0,202500,946764,48469.5,765000,0.020713,-17658,-890,-4585,-958,1,3,7
149391,0,0,225000,652500,33147,652500,0.020246,-19259,-1119,-1177,-2760,0,3,9
149392,0,0,130500,382500,19125,382500,0.006305,-23137,365243,-11959,-4453,0,3,13
149394,0,0,180000,397881,26716.5,328500,0.016612,-14092,-521,-2795,-5099,0,2,17
149395,0,1,117000,117162,12748.5,103500,0.010966,-19332,365243,-7766,-2685,0,2,11
149396,0,0,135000,241618.5,23895,229500,0.018634,-12832,-2228,-3815,-81,0,2,17
149397,0,0,121500,900000,26316,900000,0.072508,-17167,-128,-7258,-714,0,1,23
149398,0,0,161100,544500,17563.5,544500,0.020246,-16293,365243,-5796,-4114,0,3,6
149399,0,1,225000,927000,27103.5,927000,0.072508,-14039,-281,-5058,-4280,0,1,15
149400,1,0,121500,210456,15381,166500,0.022625,-18437,-418,-4819,-1885,1,2,10
149402,0,0,112500,723996,28840.5,585000,0.002134,-21772,-5132,-8416,-5062,0,3,9
149403,0,1,135000,339241.5,12312,238500,0.031329,-14709,-2178,-2450,-4845,0,2,9
149404,0,0,180000,709879.5,30073.5,634500,0.030755,-21049,-4827,-7568,-4458,0,2,13
149406,0,0,135000,544491,17694,454500,0.009334,-15026,-3095,-5999,-884,0,2,12
149407,0,0,90000,247500,12375,247500,0.025164,-21380,365243,-8226,-4888,0,2,12
149408,0,0,90000,314055,16164,238500,0.032561,-16337,-5532,-3802,-4359,0,1,13
149409,0,0,148500,497520,39438,450000,0.008866,-9576,-932,-1379,-1099,0,2,11
149410,0,2,211500,290088,21109.5,229500,0.00963,-12521,-2768,-2562,-4598,0,2,17
149411,1,0,90000,808650,26217,675000,0.018209,-15007,-3434,-2640,-4327,1,3,10
149413,0,0,315000,1404000,38740.5,1404000,0.010643,-14467,-229,-8204,-3476,0,2,14
149414,0,0,112500,276277.5,19777.5,238500,0.010032,-17074,-2633,-812,-629,1,2,7
149417,0,0,216000,781920,31522.5,675000,0.018634,-21169,365243,-995,-3782,0,2,16
149418,0,0,198000,1515415.5,40104,1354500,0.020246,-19542,365243,-3905,-3093,0,3,7
149419,0,0,180000,1125000,47794.5,1125000,0.026392,-20581,-4554,-916,-3639,0,2,9
149420,0,0,139500,900000,26316,900000,0.035792,-22446,365243,-4969,-4956,0,2,13
149421,0,3,675000,1462500,55836,1462500,0.072508,-11890,-2519,-334,-158,0,1,14
149422,0,0,108000,405000,19008,405000,0.026392,-22494,-984,-3671,-4198,1,2,15
149423,0,1,135000,1078200,31653,900000,0.030755,-14951,-1450,-2023,-2362,0,2,10
149424,0,0,157500,315000,15750,315000,0.028663,-20493,-907,-203,-2716,0,2,14
149425,0,0,115200,64692,5314.5,54000,0.035792,-19336,-3025,-4912,-1709,0,2,11
149426,0,1,225000,1125000,47664,1125000,0.026392,-15674,-1548,-5289,-4038,0,2,15
149427,0,0,202500,450000,27193.5,450000,0.035792,-8427,-1236,-5837,-1102,0,2,16
149428,0,0,72000,715095,49900.5,675000,0.002042,-19461,-6773,-9761,-3009,1,3,13
149429,0,0,202500,539100,27652.5,450000,0.0228,-21160,-1815,-3924,-4577,0,2,11
149431,0,0,85500,360000,15858,360000,0.018634,-17091,-9190,-5471,-571,1,2,11
149432,0,0,405000,1800000,123462,1800000,0.02461,-21913,-358,-14038,-4853,0,2,9
149433,0,6,202500,589050,23179.5,526500,0.0105,-13003,-1086,-2592,-4251,0,3,15
149434,0,0,360000,497520,48595.5,450000,0.011703,-18721,-1686,-10663,-2171,0,2,11
149437,0,0,76500,152820,7911,135000,0.020246,-19230,-201,-7567,-2471,1,3,7
149438,0,0,270000,1125000,47664,1125000,0.04622,-12105,-2999,-1234,-4472,1,1,13
149439,0,0,117000,119925,11812.5,112500,0.019101,-24428,365243,-565,-626,0,2,16
149440,1,0,180000,180000,9000,180000,0.009175,-8364,-164,-3015,-1023,1,2,18
149441,0,0,67500,900000,38133,900000,0.030755,-20939,-3274,-6282,-4341,1,2,12
149442,1,2,103500,254700,17149.5,225000,0.019101,-13972,-1541,-1043,-1059,0,2,10
149443,0,0,121500,225000,16132.5,225000,0.02461,-22545,365243,-6808,-2693,0,2,10
149445,0,1,157500,101880,11623.5,90000,0.04622,-10504,-638,-4994,-2601,0,1,16
149446,0,0,202500,450000,47385,450000,0.015221,-14646,-1953,-5711,-4282,0,2,10
149447,0,0,112500,164952,10867.5,130500,0.008866,-10739,-333,-1606,-2186,0,2,12
149448,0,0,180000,320922,33826.5,283500,0.04622,-15675,-455,-677,-712,0,1,14
149449,0,0,85500,675000,32602.5,675000,0.026392,-20090,365243,-5320,-3642,0,2,13
149450,0,0,157500,1546020,42642,1350000,0.025164,-15878,-5924,-4458,-4450,0,2,10
149451,0,0,202500,540000,51273,540000,0.020713,-20048,-1253,-1577,-3585,0,3,10
149452,0,0,162000,203760,21748.5,180000,0.019101,-10185,-949,-4359,-2848,0,2,11
149453,0,0,225000,225000,26703,225000,0.028663,-11183,-1083,-923,-3304,0,2,12
149454,0,0,180000,1185282,34780.5,1035000,0.028663,-19400,-2267,-1130,-2948,0,2,16
149455,0,2,108000,517788,24268.5,427500,0.015221,-13927,-4372,-2696,-3669,1,2,10
149457,0,0,360000,540000,27000,540000,0.032561,-19962,-1786,-2214,-3500,1,1,15
149458,0,0,197433,1350000,34128,1350000,0.031329,-15276,-6346,-454,-4464,1,2,12
149459,0,0,382500,820638,59337,733500,0.016612,-19114,365243,-9244,-2646,0,2,9
149460,0,0,157500,545040,36423,450000,0.006629,-11982,-711,-2224,-4591,1,2,10
149461,0,0,135000,1350000,35613,1350000,0.003069,-13290,-2817,-7254,-4530,0,3,17
149462,1,0,101250,225000,15165,225000,0.028663,-16742,-397,-3026,-283,0,2,10
149463,0,2,90000,172692,18729,162000,0.008474,-14716,-5390,-5906,-1841,0,2,17
149464,0,0,76500,490495.5,26262,454500,0.010147,-22468,365243,-10747,-4613,0,2,17
149465,0,0,90000,180000,17802,180000,0.01452,-25024,365243,-14622,-4675,0,2,7
149466,0,0,81000,269550,21294,225000,0.0105,-11627,-1630,-5856,-244,0,3,12
149467,0,0,270000,1082214,31639.5,945000,0.010006,-15045,-5026,-4680,-5806,0,2,10
149468,0,1,67500,540000,19525.5,540000,0.015221,-16429,-2350,-11,-1295,1,2,13
149469,0,0,247500,254700,20119.5,225000,0.028663,-13876,-5856,-3508,-4006,0,2,11
149470,0,3,99000,270000,13500,270000,0.018029,-15702,-5618,-600,-4493,1,3,7
149472,0,0,112500,640080,31261.5,450000,0.005002,-8766,-312,-3110,-1133,0,3,14
149473,0,1,112500,545040,25537.5,450000,0.019101,-11444,-193,-3589,-3605,0,2,15
149474,0,0,225000,427500,27963,427500,0.032561,-17124,-1143,-9327,-665,1,1,15
149475,0,0,72000,1540588.5,42493.5,1377000,0.006629,-15178,-4621,-5547,-4440,0,2,5
149476,0,2,121500,1179193.5,39100.5,895500,0.020713,-12919,-1809,-1,-3937,0,3,7
149477,0,0,117000,474183,17163,391500,0.00702,-21813,365243,-12915,-4559,0,2,15
149478,0,2,135000,1546020,40914,1350000,0.009175,-13302,-549,-35,-3647,1,2,19
149479,0,0,162000,1047771,37633.5,904500,0.022625,-15428,-7943,-840,-4777,0,2,10
149482,0,0,144000,900000,26446.5,900000,0.019101,-10423,-2230,-622,-735,1,2,14
149483,0,0,90000,305955,32274,283500,0.032561,-23718,365243,-8309,-4541,0,1,14
149484,0,0,157500,180000,9000,180000,0.025164,-9297,-1988,-509,-1925,0,2,11
149485,0,1,225000,350415,30204,292500,0.010276,-9859,-1819,-7252,-2447,0,2,9
149486,0,0,55800,408780,12523.5,337500,0.031329,-22188,365243,-7177,-4328,0,2,12
149487,0,2,94500,592560,32274,450000,0.00712,-10467,-1411,-4350,-2642,0,2,10
149488,0,1,112500,301500,11362.5,301500,0.01885,-15867,-903,-4705,-4471,1,2,10
149489,0,1,180000,521280,28408.5,450000,0.018634,-9194,-231,-7820,-1851,0,2,16
149492,0,0,157500,490536,15003,405000,0.0228,-23775,365243,-2641,-3006,0,2,9
149493,0,2,90000,233208,18553.5,184500,0.035792,-14734,-230,-6383,-4855,0,2,15
149494,0,0,117000,835380,33259.5,675000,0.035792,-16917,-7272,-2179,-459,1,2,11
149495,0,0,157500,808650,23773.5,675000,0.025164,-18164,-361,-11461,-1717,0,2,11
149496,0,0,112500,835380,36927,675000,0.018029,-21262,365243,-11188,-4804,0,3,8
149497,1,0,121500,627277.5,29371.5,441000,0.002134,-18463,-1026,-1222,-1031,0,3,9
149498,0,0,225000,180000,9000,180000,0.072508,-9281,-1244,-3680,-1943,0,1,16
149499,0,0,85500,101880,11623.5,90000,0.011703,-14499,-1028,-2926,-4173,0,2,15
149500,0,1,81000,315000,32274,315000,0.026392,-9891,-2876,-2606,-2316,0,2,8
149501,0,2,157500,234000,7222.5,234000,0.007274,-13119,-817,-2204,-4161,0,2,11
149502,0,0,189000,1300500,42084,1300500,0.028663,-19117,365243,-8853,-2643,0,2,10
149504,1,0,202500,675000,24930,675000,0.0228,-10731,-1931,-3995,-3379,0,2,12
149505,0,1,180000,1035000,30393,1035000,0.028663,-16954,-4189,-2362,-484,0,2,10
149506,0,0,90000,135000,13482,135000,0.00963,-18572,-6423,-10935,-1024,1,2,19
149507,0,0,315000,225000,11250,225000,0.032561,-14598,-933,-8093,-3915,0,1,17
149508,0,0,157500,675000,26154,675000,0.030755,-13916,-2755,-3933,-3939,0,2,18
149509,0,1,202500,253377,11290.5,211500,0.072508,-16728,-3628,-10732,-276,0,1,13
149510,0,0,225000,1057266,44923.5,945000,0.072508,-23358,365243,-566,-5355,0,1,18
149511,0,3,180000,1029658.5,34029,922500,0.010643,-17586,-4276,-10187,-1114,0,2,15
149513,0,1,180000,545040,26640,450000,0.010006,-14617,-5342,-942,-1028,0,2,14
149514,0,0,90000,874152,46701,810000,0.002134,-20861,-661,-11197,-3965,0,3,5
149515,0,0,157500,117162,10017,103500,0.00496,-13420,-4653,-7244,-4179,0,2,15
149516,0,0,112500,888840,29506.5,675000,0.035792,-18743,-5022,-10636,-2280,0,2,15
149517,0,0,144000,1006920,40059,900000,0.019689,-14875,-6250,-290,-4189,0,2,15
149518,0,0,135000,521280,28408.5,450000,0.010032,-11088,-1447,-3776,-3223,0,2,9
149519,0,2,139500,640080,31261.5,450000,0.006629,-11584,-1691,-3892,-862,0,2,7
149520,0,0,112500,454500,14661,454500,0.007305,-18380,-2912,-7071,-1941,1,3,14
149521,0,0,180000,269550,13761,225000,0.01885,-21753,-8434,-8370,-4375,1,2,12
149522,0,0,67500,157500,7704,157500,0.006008,-21689,365243,-4141,-4815,0,2,9
149523,0,0,157500,1042812,30618,747000,0.04622,-18167,-1322,-2486,-1716,0,1,13
149526,0,2,90000,312768,12402,270000,0.01885,-14281,-3827,-4257,-4775,0,2,10
149527,0,1,157500,144801,11740.5,117000,0.020246,-15467,-4627,-1302,-3387,0,3,13
149528,0,2,135000,1147500,30397.5,1147500,0.019689,-13334,-3966,-4486,-4398,0,2,11
149529,0,0,112500,1078200,31653,900000,0.019101,-16871,-1740,-2491,-399,0,2,10
149530,0,0,180000,450000,16965,450000,0.028663,-20011,-3850,-1249,-2730,0,2,7
149531,0,0,292500,882000,59310,882000,0.018209,-21954,365243,-13,-4363,0,3,14
149534,0,0,81000,247500,12375,247500,0.022625,-16850,365243,-7147,-374,0,2,15
149535,0,0,112500,270000,13500,270000,0.015221,-9060,-1026,-6794,-55,0,2,14
149537,0,0,180000,500211,29916,463500,0.010032,-9859,-773,-9846,-2522,0,2,5
149538,0,0,135000,225000,22252.5,225000,0.008019,-17562,-531,-3884,-1086,0,2,18
149539,0,0,180000,755190,36328.5,675000,0.008474,-9343,-137,-7393,-787,1,2,11
149541,0,1,157500,1075932,45715.5,922500,0.018801,-12937,-2745,-534,-3453,0,2,8
149542,1,0,90000,275040,13504.5,180000,0.031329,-10606,-1425,-731,-2988,1,2,11
149543,0,0,112500,333337.5,33097.5,301500,0.008625,-21417,365243,-4337,-3746,0,2,10
149544,0,1,135000,729792,30807,630000,0.003069,-10149,-665,-550,-2793,0,3,12
149545,1,0,202500,592560,36139.5,450000,0.020713,-10078,-2362,-379,-1647,0,3,8
149546,1,0,90000,170640,13482,135000,0.014464,-18750,-1083,-92,-2277,0,2,4
149547,0,0,225000,585000,29250,585000,0.032561,-17553,-1060,-540,-1097,0,1,15
149549,0,0,162000,407520,32328,360000,0.035792,-9246,-817,-3725,-1870,0,2,16
149550,1,2,139500,796396.5,38443.5,643500,0.035792,-13507,-3448,-460,-1875,0,2,9
149551,0,0,121500,612612,29601,495000,0.015221,-10597,-2415,-1087,-3249,1,2,13
149552,0,0,207000,1107900,35869.5,900000,0.00963,-19895,-5567,-6841,-3387,0,2,10
149553,1,0,135000,450000,21888,450000,0.010556,-14296,-1667,-2950,-1910,1,3,17
149554,0,1,108000,49752,5485.5,45000,0.030755,-19958,-6010,-4639,-3494,0,2,11
149555,1,0,135000,203760,19980,180000,0.030755,-24555,365243,-3953,-4663,0,2,16
149556,0,0,90000,247500,13189.5,247500,0.026392,-9470,-2580,-1057,-2129,1,2,14
149557,0,1,90000,301464,16960.5,238500,0.01885,-10433,365243,-127,-3108,0,2,14
149558,0,1,58500,135000,6750,135000,0.028663,-8112,-728,-2639,-394,0,2,11
149559,0,0,153000,1129500,31059,1129500,0.031329,-22952,365243,-2302,-4833,0,2,8
149560,0,0,180000,538704,26046,481500,0.02461,-22684,365243,-10014,-4744,0,2,13
149561,0,0,112500,327024,12456,270000,0.020713,-19989,-9476,-325,-3529,0,3,9
149562,0,1,202500,1191825,83079,1125000,0.04622,-13224,-574,-7348,-4202,1,1,11
149564,0,0,225000,729396,48712.5,688500,0.010032,-10825,-285,-10809,-410,0,2,6
149565,0,0,135000,1125000,33025.5,1125000,0.031329,-19265,-4048,-1114,-2814,1,2,11
149566,0,1,112500,343800,16852.5,225000,0.010643,-11571,-3105,-5328,-4247,0,2,10
149567,0,0,270000,389844,20061,315000,0.04622,-17901,-3611,-8877,-1457,0,1,10
149571,0,0,238500,1042164,44284.5,931500,0.006296,-12807,-5085,-6531,-4605,0,3,11
149572,0,0,180000,382050,24543,337500,0.00733,-19775,-826,-5922,-421,0,2,12
149573,0,1,315000,95940,9342,90000,0.011703,-14811,-461,-7006,-3462,1,2,12
149574,0,0,675000,513000,18423,513000,0.009549,-17053,-1741,-5978,-596,0,2,12
149575,0,1,270000,1185282,38367,1035000,0.035792,-14014,-329,-1492,-2440,0,2,12
149576,0,2,135000,1173267,38902.5,891000,0.01885,-14435,-4745,-1040,-4951,0,2,10
149577,0,1,135000,545040,43191,450000,0.00496,-15407,-2891,-3462,-3531,1,2,12
149578,0,0,315000,1185120,39298.5,900000,0.032561,-16411,-913,-8304,-3932,0,1,11
149579,0,0,373500,1546020,45202.5,1350000,0.01452,-11261,-1111,-2765,-3259,1,2,11
149580,1,0,135000,225000,17775,225000,0.035792,-9183,-1096,-3962,-1869,0,2,18
149581,0,0,225000,286704,20520,247500,0.016612,-13418,-5905,-5612,-4115,0,2,16
149583,0,2,225000,497520,53712,450000,0.003069,-12616,-3716,-1204,-4103,0,3,11
149585,0,0,126000,182016,10579.5,144000,0.00702,-19301,-3119,-9176,-1284,0,2,15
149586,0,0,900000,1762110,48456,1575000,0.009549,-15622,-5524,-459,-460,1,2,17
149588,0,0,112500,808650,24732,675000,0.019689,-20757,365243,-3329,-4239,0,2,11
149589,1,1,117000,545040,35617.5,450000,0.04622,-16120,-924,-5188,-4646,0,1,18
149590,0,1,337500,900000,32017.5,900000,0.010032,-10669,-206,-5088,-694,0,2,6
149591,0,0,409500,2250000,59355,2250000,0.072508,-19250,-7368,-1601,-2553,0,1,18
149593,0,0,121500,354276,19363.5,292500,0.018634,-8744,-709,-8016,-1429,0,2,16
149594,0,0,135000,808650,26217,675000,0.020246,-9677,-1828,-2305,-2305,1,3,6
